adapterConnected,createdAt,roomId,temperature,humidity,mq135Voltage,air_quality_ppm,dust_density_ug_m3,light_intensity_lux,pir,occupancy,ldr,current,power,energy_kWh,deviceTimestamp,timestamp,hour,dayOfWeek,health_score,environmental_health,energy_waste,anomaly_type
1,2026-04-02 05:00:00,Room101,28.5,65.8,1.23,93.0,40.3,40.4,0,Not Occupied,0,0.060221,0.72265,1.2e-05,4777200,1775106000,5,Thursday,73,Moderate,0,Normal
1,2026-04-02 05:00:00,Room102,27.7,63.4,1.32,106.0,34.6,461.6,1,Occupied,1,2.50389,30.04668,0.000501,4780800,1775106000,5,Thursday,73,Moderate,0,Normal
1,2026-04-02 05:00:00,Room103,26.9,70.2,1.52,133.0,70.7,312.8,1,Occupied,1,1.8863,22.6356,0.000377,4784400,1775106000,5,Thursday,45,Unhealthy,0,Normal
1,2026-04-02 05:00:00,Room104,25.4,75.8,1.32,104.0,41.1,277.4,1,Occupied,1,1.798424,21.58109,0.00036,4788000,1775106000,5,Thursday,52,Moderate,0,Normal
1,2026-04-02 05:00:00,Room105,28.6,63.3,1.61,145.0,57.6,331.1,1,Occupied,1,3.707844,44.49413,0.000742,4791600,1775106000,5,Thursday,58,Moderate,0,Normal
1,2026-04-02 05:00:00,Room106,29.5,68.0,1.65,158.0,69.0,417.8,1,Occupied,1,3.859357,46.31228,0.000772,4795200,1775106000,5,Thursday,43,Unhealthy,0,Poor Air Quality
1,2026-04-02 06:00:00,Room101,30.1,62.5,1.61,142.0,54.3,89.7,1,Occupied,0,0.321714,3.86057,6.4e-05,4798800,1775109600,6,Thursday,28,Unhealthy,0,Normal
1,2026-04-02 06:00:00,Room102,28.4,68.2,1.36,113.0,44.1,0.0,1,Occupied,0,0.758103,9.09724,0.000152,4802400,1775109600,6,Thursday,58,Moderate,0,Normal
1,2026-04-02 06:00:00,Room103,28.3,68.1,1.22,89.0,51.1,36.8,0,Not Occupied,0,0.06984,0.83808,1.4e-05,4806000,1775109600,6,Thursday,58,Moderate,0,Normal
1,2026-04-02 06:00:00,Room104,29.5,63.5,1.16,77.0,25.5,0.0,0,Not Occupied,0,0.162026,1.94431,3.2e-05,4809600,1775109600,6,Thursday,73,Moderate,0,Normal
0,2026-04-02 06:00:00,Room105,25.9,68.9,1.31,110.0,22.6,29.3,0,Not Occupied,0,0.0,0.0,0.0,4813200,1775109600,6,Thursday,58,Moderate,0,Normal
1,2026-04-02 06:00:00,Room106,31.1,68.0,1.76,156.0,68.0,405.2,1,Occupied,1,1.87596,22.51152,0.000375,4816800,1775109600,6,Thursday,28,Unhealthy,0,Poor Air Quality
1,2026-04-02 07:00:00,Room101,29.6,64.9,1.45,113.0,45.6,203.5,0,Not Occupied,0,0.029979,0.35975,6e-06,4820400,1775113200,7,Thursday,65,Moderate,0,Normal
1,2026-04-02 07:00:00,Room102,29.4,63.7,1.5,131.0,41.7,133.8,1,Occupied,0,0.238681,2.86417,4.8e-05,4824000,1775113200,7,Thursday,58,Moderate,0,Normal
1,2026-04-02 07:00:00,Room103,30.0,69.7,4.4,300.0,54.8,484.7,1,Occupied,1,3.792353,45.50824,0.000758,4827600,1775113200,7,Thursday,58,Moderate,0,Poor Air Quality
1,2026-04-02 07:00:00,Room104,27.2,65.9,1.48,118.0,26.0,184.1,1,Occupied,0,0.100997,1.21196,2e-05,4831200,1775113200,7,Thursday,65,Moderate,0,Normal
1,2026-04-02 07:00:00,Room105,28.3,58.6,1.36,114.0,37.3,157.6,1,Occupied,0,0.134268,1.61122,2.7e-05,4834800,1775113200,7,Thursday,77,Healthy,0,Normal
1,2026-04-02 07:00:00,Room106,30.2,68.8,1.32,107.0,56.7,216.7,0,Not Occupied,0,0.038993,0.46792,8e-06,4838400,1775113200,7,Thursday,35,Unhealthy,0,Normal
1,2026-04-02 08:00:00,Room101,32.9,56.3,1.35,140.0,56.0,315.9,1,Occupied,0,0.404319,4.85183,8.1e-05,4842000,1775116800,8,Thursday,55,Moderate,0,Normal
1,2026-04-02 08:00:00,Room102,29.6,59.2,1.01,67.0,35.1,312.2,0,Not Occupied,0,0.038192,0.4583,8e-06,4845600,1775116800,8,Thursday,100,Healthy,0,Normal
1,2026-04-02 08:00:00,Room103,28.3,66.3,1.25,101.0,24.0,383.7,0,Not Occupied,0,0.166251,1.99501,3.3e-05,4849200,1775116800,8,Thursday,73,Moderate,0,Normal
1,2026-04-02 08:00:00,Room104,29.0,74.6,1.35,73.0,5.0,230.5,0,Not Occupied,0,0.060561,6.62732,1.2e-05,4852800,1775116800,8,Thursday,67,Moderate,0,Normal
1,2026-04-02 08:00:00,Room105,27.5,68.7,1.38,110.0,31.7,324.4,0,Not Occupied,0,0.121392,1.4567,2.4e-05,4856400,1775116800,8,Thursday,73,Moderate,0,Normal
1,2026-04-02 08:00:00,Room106,32.7,57.8,1.49,125.0,62.1,726.5,1,Occupied,1,2.824705,33.89646,0.000565,4860000,1775116800,8,Thursday,40,Unhealthy,0,Normal
1,2026-04-02 09:00:00,Room101,30.4,64.0,0.0,119.0,48.1,441.9,1,Occupied,0,0.357801,4.29361,7.2e-05,4863600,1775120400,9,Thursday,58,Moderate,0,Normal
1,2026-04-02 09:00:00,Room102,30.5,65.5,1.22,95.0,55.5,360.45,0,Not Occupied,0,0.05288,0.63456,1.1e-05,4867200,1775120400,9,Thursday,58,Moderate,0,Normal
1,2026-04-02 09:00:00,Room103,30.6,65.1,1.57,135.0,129.4,380.7,1,Occupied,0,0.610275,7.3233,0.000122,4870800,1775120400,9,Thursday,28,Unhealthy,0,High Dust
1,2026-04-02 09:00:00,Room104,30.6,61.2,1.09,72.0,46.2,383.8,1,Occupied,0,0.250934,3.01121,5e-05,4874400,1775120400,9,Thursday,73,Moderate,0,Normal
1,2026-04-02 09:00:00,Room105,30.1,64.0,1.38,115.0,47.8,408.4,1,Occupied,0,0.474336,5.69203,9.5e-05,4878000,1775120400,9,Thursday,58,Moderate,0,Normal
1,2026-04-02 09:00:00,Room106,30.4,69.5,1.55,138.0,58.8,360.45,0,Not Occupied,0,0.192491,2.30989,3.8e-05,4881600,1775120400,9,Thursday,43,Unhealthy,0,Normal
1,2026-04-02 10:00:00,Room101,33.8,56.6,1.36,112.0,59.4,494.1,1,Occupied,0,0.440403,5.28484,8.8e-05,4885200,1775124000,10,Thursday,55,Moderate,0,Normal
1,2026-04-02 10:00:00,Room102,29.5,63.3,1.23,97.0,41.5,466.1,0,Not Occupied,0,0.166345,1.99614,3.3e-05,4888800,1775124000,10,Thursday,88,Healthy,0,Normal
1,2026-04-02 10:00:00,Room103,30.1,61.5,1.35,126.0,47.4,420.4,0,Not Occupied,0,0.214475,2.5737,4.3e-05,4892400,1775124000,10,Thursday,58,Moderate,0,Normal
1,2026-04-02 10:00:00,Room104,29.2,70.1,1.57,134.0,28.0,436.6,1,Occupied,0,0.544493,6.53392,0.000109,4896000,1775124000,10,Thursday,60,Moderate,0,Normal
1,2026-04-02 10:00:00,Room105,30.5,60.6,1.27,92.0,32.7,436.8,0,Not Occupied,0,0.103381,1.24057,2.1e-05,4899600,1775124000,10,Thursday,73,Moderate,0,Normal
1,2026-04-02 10:00:00,Room106,34.5,56.6,1.6,143.0,51.0,457.6,1,Occupied,0,0.404237,4.85084,8.1e-05,4903200,1775124000,10,Thursday,40,Unhealthy,0,High Temperature
1,2026-04-02 11:00:00,Room101,33.1,67.9,1.44,124.0,75.0,581.7,1,Occupied,0,0.544014,6.14834,0.000102,4906800,1775127600,11,Thursday,35,Unhealthy,0,Normal
1,2026-04-02 11:00:00,Room102,30.4,55.8,1.11,75.0,46.5,487.3,0,Not Occupied,0,0.164346,1.97215,3.3e-05,4910400,1775127600,11,Thursday,85,Healthy,0,Normal
1,2026-04-02 11:00:00,Room103,32.6,61.2,1.14,80.0,73.1,499.4,0,Not Occupied,0,0.130596,1.56715,2.6e-05,4914000,1775127600,11,Thursday,58,Moderate,0,Normal
1,2026-04-02 11:00:00,Room104,30.3,65.4,1.38,112.0,38.6,543.4,0,Not Occupied,0,0.081706,0.98047,1.6e-05,4917600,1775127600,11,Thursday,50,Moderate,0,Normal
1,2026-04-02 11:00:00,Room105,31.8,66.6,1.17,92.0,15.3,468.9,0,Not Occupied,0,0.069534,0.83441,1.4e-05,4921200,1775127600,11,Thursday,73,Moderate,0,Normal
1,2026-04-02 11:00:00,Room106,33.3,58.1,1.11,84.0,56.3,552.4,0,Not Occupied,0,0.18346,2.20152,3.7e-05,4924800,1775127600,11,Thursday,62,Moderate,0,Normal
1,2026-04-02 12:00:00,Room101,33.7,54.8,1.11,82.0,24.4,493.3,0,Not Occupied,0,0.201541,2.41849,4e-05,4928400,1775131200,12,Thursday,85,Healthy,0,Normal
1,2026-04-02 12:00:00,Room102,32.0,59.9,1.07,72.0,24.9,577.8,0,Not Occupied,0,0.092747,1.11296,1.9e-05,4932000,1775131200,12,Thursday,77,Healthy,0,Normal
1,2026-04-02 12:00:00,Room103,33.1,66.2,1.43,113.0,47.5,522.4,0,Not Occupied,0,0.164006,1.96807,3.3e-05,4935600,1775131200,12,Thursday,50,Moderate,0,Normal
1,2026-04-02 12:00:00,Room104,30.1,65.5,1.19,98.0,138.5,493.1,1,Occupied,0,0.597529,7.17035,0.00012,4939200,1775131200,12,Thursday,43,Unhealthy,0,High Dust
1,2026-04-02 12:00:00,Room105,31.6,68.2,1.25,98.0,47.7,550.8,0,Not Occupied,0,0.065874,0.79049,1.3e-05,4942800,1775131200,12,Thursday,65,Moderate,0,Normal
1,2026-04-02 12:00:00,Room106,33.5,57.6,1.37,103.0,51.2,527.2,0,Not Occupied,0,0.097711,1.17253,2e-05,4946400,1775131200,12,Thursday,47,Unhealthy,0,Normal
1,2026-04-02 13:00:00,Room101,33.8,51.7,1.45,118.0,48.3,750.0,1,Occupied,1,3.872821,46.47385,0.000775,4950000,1775134800,13,Thursday,55,Moderate,0,Normal
1,2026-04-02 13:00:00,Room102,32.1,63.6,1.31,104.0,46.2,470.4,1,Occupied,0,0.699132,8.38958,0.00014,4953600,1775134800,13,Thursday,58,Moderate,0,Normal
1,2026-04-02 13:00:00,Room103,31.9,56.9,1.49,127.0,55.4,750.0,1,Occupied,1,2.561508,30.7381,0.000512,4957200,1775134800,13,Thursday,40,Unhealthy,0,Normal
1,2026-04-02 13:00:00,Room104,31.2,63.1,1.16,75.0,40.1,554.9,0,Not Occupied,0,0.202375,2.4285,4e-05,4960800,1775134800,13,Thursday,65,Moderate,0,Normal
1,2026-04-02 13:00:00,Room105,33.2,59.7,1.21,90.0,28.0,608.0,0,Not Occupied,0,0.229073,2.74888,4.6e-05,4964400,1775134800,13,Thursday,77,Healthy,0,Normal
1,2026-04-02 13:00:00,Room106,32.4,62.0,1.64,147.0,56.3,556.8,1,Occupied,0,0.703586,8.44303,0.000141,4968000,1775134800,13,Thursday,35,Unhealthy,0,Normal
1,2026-04-02 14:00:00,Room101,32.7,63.8,0.94,62.0,32.2,409.3,0,Not Occupied,0,0.038888,0.46666,8e-06,4971600,1775138400,14,Thursday,73,Moderate,0,Normal
1,2026-04-02 14:00:00,Room102,29.5,60.0,1.0,61.0,46.2,516.2,0,Not Occupied,0,0.1568,1.8816,3.1e-05,4975200,1775138400,14,Thursday,77,Healthy,0,Normal
1,2026-04-02 14:00:00,Room103,33.3,60.2,1.31,102.0,14.9,481.9,0,Not Occupied,0,0.1382,1.6584,2.8e-05,4978800,1775138400,14,Thursday,58,Moderate,0,Normal
1,2026-04-02 14:00:00,Room104,33.1,62.1,1.14,84.0,35.3,466.4,0,Not Occupied,0,0.149566,1.79479,3e-05,4982400,1775138400,14,Thursday,73,Moderate,0,Normal
1,2026-04-02 14:00:00,Room105,31.8,59.2,1.09,72.0,38.2,485.5,0,Not Occupied,0,0.236337,2.83604,4.7e-05,4986000,1775138400,14,Thursday,85,Healthy,0,Normal
1,2026-04-02 14:00:00,Room106,33.3,58.2,1.53,129.0,50.2,477.6,0,Not Occupied,0,0.219768,2.63722,4.4e-05,4989600,1775138400,14,Thursday,55,Moderate,0,Normal
1,2026-04-02 15:00:00,Room101,34.5,53.7,1.35,108.0,48.1,364.3,0,Not Occupied,0,0.125551,1.50661,2.5e-05,4993200,1775142000,15,Thursday,55,Moderate,0,High Temperature
1,2026-04-02 15:00:00,Room102,31.0,60.8,1.12,80.0,39.7,348.0,0,Not Occupied,0,0.153019,1.83623,3.1e-05,4996800,1775142000,15,Thursday,73,Moderate,0,Normal
1,2026-04-02 15:00:00,Room103,32.3,56.3,0.98,72.0,38.0,365.6,0,Not Occupied,0,0.058293,0.69952,1.2e-05,5000400,1775142000,15,Thursday,85,Healthy,0,Normal
1,2026-04-02 15:00:00,Room104,29.8,65.5,1.31,102.0,49.7,353.1,1,Occupied,0,0.557884,6.69461,0.000112,5004000,1775142000,15,Thursday,73,Moderate,0,Normal
1,2026-04-02 15:00:00,Room105,32.6,62.8,1.46,117.0,34.9,381.2,0,Not Occupied,0,0.175283,2.1034,3.5e-05,5007600,1775142000,15,Thursday,58,Moderate,0,Normal
1,2026-04-02 15:00:00,Room106,32.3,62.0,1.39,110.0,42.2,659.7,0,Not Occupied,1,1.772718,21.27262,0.000355,5011200,1775142000,15,Thursday,50,Moderate,1,Energy Waste
1,2026-04-02 16:00:00,Room101,32.5,56.2,1.46,120.0,54.2,292.5,1,Occupied,0,0.593061,7.11673,0.000119,5014800,1775145600,16,Thursday,47,Unhealthy,0,Normal
1,2026-04-02 16:00:00,Room102,33.1,63.3,1.4,122.0,40.4,336.4,1,Occupied,0,0.708811,8.50573,0.000142,5018400,1775145600,16,Thursday,58,Moderate,0,Normal
1,2026-04-02 16:00:00,Room103,33.3,58.9,1.46,124.0,54.4,545.2,1,Occupied,1,3.377825,40.5339,0.000676,5022000,1775145600,16,Thursday,47,Unhealthy,0,Normal
1,2026-04-02 16:00:00,Room104,32.4,68.6,1.18,88.0,48.6,254.9,1,Occupied,0,0.297238,3.56686,5.9e-05,5025600,1775145600,16,Thursday,65,Moderate,0,Normal
1,2026-04-02 16:00:00,Room105,31.9,64.5,1.1,78.0,40.4,310.8,0,Not Occupied,0,0.018776,0.22531,4e-06,5029200,1775145600,16,Thursday,85,Healthy,0,Normal
1,2026-04-02 16:00:00,Room106,34.6,58.4,1.26,100.0,57.2,221.1,1,Occupied,0,0.706089,8.47307,0.000141,5032800,1775145600,16,Thursday,32,Unhealthy,0,High Temperature
1,2026-04-02 17:00:00,Room101,31.3,64.5,1.13,91.0,52.2,125.4,1,Occupied,0,0.484687,5.81624,9.7e-05,5036400,1775149200,17,Thursday,43,Unhealthy,0,Normal
1,2026-04-02 17:00:00,Room102,31.3,62.4,2.07,196.0,44.8,134.7,1,Occupied,0,0.102694,1.23233,2.1e-05,5040000,1775149200,17,Thursday,28,Unhealthy,0,Poor Air Quality
1,2026-04-02 17:00:00,Room103,32.2,63.4,1.17,88.0,55.8,157.5,0,Not Occupied,0,0.042729,0.51275,9e-06,5043600,1775149200,17,Thursday,50,Moderate,0,Normal
1,2026-04-02 17:00:00,Room104,31.2,63.9,0.97,64.0,28.0,80.9,0,Not Occupied,0,0.222384,2.66861,4.4e-05,5047200,1775149200,17,Thursday,58,Moderate,0,Normal
1,2026-04-02 17:00:00,Room105,32.4,56.7,1.18,91.0,18.8,210.6,0,Not Occupied,0,0.240869,2.89043,4.8e-05,5050800,1775149200,17,Thursday,77,Healthy,0,Normal
1,2026-04-02 17:00:00,Room106,32.9,57.2,1.19,88.0,50.1,164.1,0,Not Occupied,0,0.197775,2.3733,4e-05,5054400,1775149200,17,Thursday,62,Moderate,0,Normal
1,2026-04-02 18:00:00,Room101,32.0,59.8,1.11,80.0,61.0,364.9,1,Occupied,1,2.966391,35.59669,0.000593,5058000,1775152800,18,Thursday,70,Moderate,0,Normal
1,2026-04-02 18:00:00,Room102,31.6,71.4,1.16,91.0,40.5,18.5,0,Not Occupied,0,0.1455,1.746,2.9e-05,5061600,1775152800,18,Thursday,45,Unhealthy,0,Normal
1,2026-04-02 18:00:00,Room103,31.4,61.5,1.53,122.0,46.3,370.7,1,Occupied,1,1.054141,12.64969,0.000211,5065200,1775152800,18,Thursday,58,Moderate,0,Normal
1,2026-04-02 18:00:00,Room104,29.8,67.8,0.96,110.0,42.4,49.5,0,Not Occupied,0,0.205477,2.46572,4.1e-05,5068800,1775152800,18,Thursday,73,Moderate,0,Normal
1,2026-04-02 18:00:00,Room105,29.6,71.9,1.39,112.0,44.6,395.7,1,Occupied,1,2.598165,31.17798,0.00052,5072400,1775152800,18,Thursday,60,Moderate,0,Normal
1,2026-04-02 18:00:00,Room106,32.0,58.5,1.42,118.0,43.9,6.8,0,Not Occupied,0,0.215413,2.58496,4.3e-05,5076000,1775152800,18,Thursday,55,Moderate,0,Normal
1,2026-04-02 19:00:00,Room101,30.0,65.1,1.04,80.0,39.9,381.7,1,Occupied,1,2.604925,31.2591,0.000521,5079600,1775156400,19,Thursday,88,Healthy,0,Normal
1,2026-04-02 19:00:00,Room102,30.3,60.2,1.46,124.0,47.4,436.4,1,Occupied,1,3.410336,40.92403,0.000682,5083200,1775156400,19,Thursday,58,Moderate,0,Normal
1,2026-04-02 19:00:00,Room103,31.0,66.8,1.48,120.0,59.9,377.4,1,Occupied,1,1.548708,18.5845,0.00031,5086800,1775156400,19,Thursday,43,Unhealthy,0,Normal
1,2026-04-02 19:00:00,Room104,28.7,61.3,1.13,84.0,48.0,8.2,1,Occupied,0,0.197679,2.37215,4e-05,5090400,1775156400,19,Thursday,73,Moderate,0,Normal
1,2026-04-02 19:00:00,Room105,29.9,69.4,1.44,122.0,48.8,453.0,1,Occupied,1,2.53403,30.40836,0.000507,5094000,1775156400,19,Thursday,73,Moderate,0,Normal
1,2026-04-02 19:00:00,Room106,32.7,54.1,1.5,126.0,74.7,423.6,1,Occupied,1,1.039156,6.62732,0.000208,5097600,1775156400,19,Thursday,55,Moderate,0,Normal
1,2026-04-02 20:00:00,Room101,31.0,64.8,1.45,131.0,57.8,348.7,1,Occupied,1,2.594956,31.13947,0.000519,5101200,1775160000,20,Thursday,43,Unhealthy,0,Normal
1,2026-04-02 20:00:00,Room102,29.9,63.7,1.09,110.0,37.1,9.6,0,Not Occupied,0,0.109569,1.31483,2.2e-05,5104800,1775160000,20,Thursday,73,Moderate,0,Normal
1,2026-04-02 20:00:00,Room103,31.1,62.1,1.34,108.0,63.5,401.4,1,Occupied,1,0.811742,9.7409,0.000162,5108400,1775160000,20,Thursday,43,Unhealthy,0,Normal
1,2026-04-02 20:00:00,Room104,28.5,67.8,1.34,104.0,37.4,391.0,1,Occupied,1,0.838451,10.06141,0.000168,5112000,1775160000,20,Thursday,73,Moderate,0,Normal
1,2026-04-02 20:00:00,Room105,31.0,61.1,1.4,119.0,54.9,460.2,1,Occupied,1,2.656102,31.87322,0.000531,5115600,1775160000,20,Thursday,43,Unhealthy,0,Normal
1,2026-04-02 20:00:00,Room106,31.1,60.1,1.56,132.0,73.7,399.7,1,Occupied,1,2.811701,33.74041,0.000562,5119200,1775160000,20,Thursday,43,Unhealthy,0,Normal
0,2026-04-02 21:00:00,Room101,28.8,65.8,1.27,101.0,41.8,441.3,1,Occupied,1,0.0,0.0,0.0,5122800,1775163600,21,Thursday,73,Moderate,0,Normal
1,2026-04-02 21:00:00,Room102,27.3,73.2,1.11,80.0,37.4,457.9,1,Occupied,1,0.880341,10.56409,0.000176,5126400,1775163600,21,Thursday,75,Healthy,0,Normal
1,2026-04-02 21:00:00,Room103,28.3,58.4,1.68,145.0,71.9,294.6,1,Occupied,1,3.171683,38.0602,0.000634,5130000,1775163600,21,Thursday,62,Moderate,0,Normal
1,2026-04-02 21:00:00,Room104,26.9,66.6,1.41,119.0,39.8,409.9,1,Occupied,1,1.808081,21.69697,0.000362,5133600,1775163600,21,Thursday,73,Moderate,0,Normal
1,2026-04-02 21:00:00,Room105,26.6,75.2,1.42,116.0,46.2,327.9,1,Occupied,1,0.996788,11.96146,0.000199,5137200,1775163600,21,Thursday,60,Moderate,0,Normal
1,2026-04-02 21:00:00,Room106,30.5,63.8,1.37,108.0,69.2,421.1,1,Occupied,1,1.058832,12.70598,0.000212,5140800,1775163600,21,Thursday,43,Unhealthy,0,Normal
1,2026-04-02 22:00:00,Room101,28.1,69.5,1.27,105.0,33.2,24.4,0,Not Occupied,0,0.133579,1.60295,2.7e-05,5144400,1775167200,22,Thursday,58,Moderate,0,Normal
1,2026-04-02 22:00:00,Room102,29.2,71.3,1.5,127.0,60.8,21.4,1,Occupied,0,0.126204,1.51445,2.5e-05,5148000,1775167200,22,Thursday,30,Unhealthy,0,Normal
1,2026-04-02 22:00:00,Room103,29.1,73.2,1.53,136.0,78.6,273.8,1,Occupied,1,1.280926,15.37111,0.000256,5151600,1775167200,22,Thursday,37,Unhealthy,0,Normal
1,2026-04-02 22:00:00,Room104,26.9,63.8,1.01,77.0,44.2,384.2,1,Occupied,1,1.043616,12.52339,0.000209,5155200,1775167200,22,Thursday,88,Healthy,0,Normal
1,2026-04-02 22:00:00,Room105,27.5,75.5,1.39,119.0,59.5,328.3,1,Occupied,1,1.37168,16.46016,0.000274,5158800,1775167200,22,Thursday,45,Unhealthy,0,Normal
1,2026-04-02 22:00:00,Room106,30.9,67.0,1.45,110.0,58.2,433.9,1,Occupied,1,2.90638,34.87656,0.000581,5162400,1775167200,22,Thursday,43,Unhealthy,0,Normal
1,2026-04-02 23:00:00,Room101,27.5,66.2,1.38,113.0,52.3,350.1,1,Occupied,1,2.370615,28.44738,0.000474,5166000,1775170800,23,Thursday,58,Moderate,0,Normal
1,2026-04-02 23:00:00,Room102,25.8,69.4,1.26,97.0,20.9,33.5,0,Not Occupied,0,0.181049,2.17259,3.6e-05,5169600,1775170800,23,Thursday,73,Moderate,0,Normal
1,2026-04-02 23:00:00,Room103,26.3,66.5,1.57,138.0,50.3,445.4,1,Occupied,1,0.864295,10.37154,0.000173,5173200,1775170800,23,Thursday,58,Moderate,0,Normal
1,2026-04-02 23:00:00,Room104,27.2,67.6,1.22,88.0,24.7,378.9,1,Occupied,1,2.745753,32.94904,0.0001065,5176800,1775170800,23,Thursday,88,Healthy,0,Normal
1,2026-04-02 23:00:00,Room105,27.0,68.8,1.17,81.0,58.5,39.7,0,Not Occupied,0,0.051528,0.61834,1e-05,5180400,1775170800,23,Thursday,58,Moderate,0,Normal
1,2026-04-02 23:00:00,Room106,28.4,62.6,1.6,140.0,44.5,425.4,1,Occupied,1,3.416548,40.99858,0.000683,5184000,1775170800,23,Thursday,73,Moderate,0,Normal
1,2026-04-03 00:00:00,Room101,28.0,78.7,1.43,119.0,121.3,450.6,1,Occupied,1,3.399872,40.79846,0.00068,5187600,1775174400,0,Friday,30,Unhealthy,0,High Dust
1,2026-04-03 00:00:00,Room102,25.7,65.5,1.47,117.0,62.5,308.6,1,Occupied,1,3.22582,38.70984,0.000645,5191200,1775174400,0,Friday,58,Moderate,0,Normal
1,2026-04-03 00:00:00,Room103,27.1,72.7,1.5,132.0,59.9,264.4,1,Occupied,1,3.082122,36.98546,0.000616,5194800,1775174400,0,Friday,37,Unhealthy,0,Normal
1,2026-04-03 00:00:00,Room104,24.5,82.3,1.5,119.0,16.6,329.3,1,Occupied,1,1.08804,13.05648,0.000218,5198400,1775174400,0,Friday,60,Moderate,0,Normal
1,2026-04-03 00:00:00,Room105,28.1,68.6,1.42,126.0,58.5,417.2,1,Occupied,1,1.361069,16.33283,0.000272,5202000,1775174400,0,Friday,58,Moderate,0,Normal
1,2026-04-03 00:00:00,Room106,28.7,67.0,1.32,114.0,74.1,372.1,1,Occupied,1,2.618668,6.62732,0.000524,5205600,1775174400,0,Friday,58,Moderate,0,Normal
1,2026-04-03 01:00:00,Room101,27.8,72.8,1.36,114.0,74.9,470.2,1,Occupied,1,2.141161,6.62732,0.000428,5209200,1775178000,1,Friday,45,Unhealthy,0,Normal
1,2026-04-03 01:00:00,Room102,26.0,64.5,1.32,103.0,54.3,323.8,1,Occupied,1,1.95724,23.48688,0.000391,5212800,1775178000,1,Friday,45,Unhealthy,0,Normal
1,2026-04-03 01:00:00,Room103,27.6,71.2,1.4,114.0,46.9,261.0,1,Occupied,1,3.62516,43.50192,0.000725,5216400,1775178000,1,Friday,52,Moderate,0,Normal
1,2026-04-03 01:00:00,Room104,25.1,71.3,1.4,116.0,43.5,23.1,1,Occupied,0,0.764153,9.16984,0.000153,5220000,1775178000,1,Friday,45,Unhealthy,0,Normal
1,2026-04-03 01:00:00,Room105,25.1,69.7,1.36,108.0,52.0,289.8,1,Occupied,1,3.836413,46.03696,0.000767,5223600,1775178000,1,Friday,50,Moderate,0,Normal
1,2026-04-03 01:00:00,Room106,27.9,58.9,1.68,143.0,69.4,376.4,1,Occupied,1,2.552837,30.63404,0.000511,5227200,1775178000,1,Friday,70,Moderate,0,Normal
1,2026-04-03 02:00:00,Room101,28.6,63.8,1.61,139.0,55.0,412.3,1,Occupied,1,0.7115,8.538,0.000142,5230800,1775181600,2,Friday,58,Moderate,0,Normal
1,2026-04-03 02:00:00,Room102,24.0,72.0,1.55,134.0,54.6,415.5,1,Occupied,1,0.544014,40.31647,0.000672,5234400,1775181600,2,Friday,45,Unhealthy,0,Normal
1,2026-04-03 02:00:00,Room103,27.3,66.7,2.01,186.0,67.6,426.7,1,Occupied,1,3.38526,40.62312,0.000677,5238000,1775181600,2,Friday,43,Unhealthy,0,Poor Air Quality
1,2026-04-03 02:00:00,Room104,24.0,73.1,1.12,80.0,39.6,368.6,0,Not Occupied,1,2.454805,29.45766,0.000491,5241600,1775181600,2,Friday,75,Healthy,1,Energy Waste
1,2026-04-03 02:00:00,Room105,26.9,68.0,1.28,96.0,51.3,397.0,1,Occupied,1,0.544014,12.72834,0.000212,5245200,1775181600,2,Friday,73,Moderate,0,Normal
1,2026-04-03 02:00:00,Room106,27.0,72.2,1.12,80.0,50.3,8.3,0,Not Occupied,0,0.00988,0.11856,2e-06,5248800,1775181600,2,Friday,45,Unhealthy,0,Normal
1,2026-04-03 03:00:00,Room101,28.7,73.0,1.31,109.0,52.7,272.5,1,Occupied,1,2.908452,34.90142,0.000582,5252400,1775185200,3,Friday,37,Unhealthy,0,Normal
1,2026-04-03 03:00:00,Room102,25.9,68.0,1.36,108.0,24.3,366.2,1,Occupied,1,2.671602,32.05922,0.000534,5256000,1775185200,3,Friday,73,Moderate,0,Normal
1,2026-04-03 03:00:00,Room103,28.0,72.3,1.39,112.0,40.1,28.7,1,Occupied,0,0.24328,2.91936,4.9e-05,5259600,1775185200,3,Friday,45,Unhealthy,0,Normal
1,2026-04-03 03:00:00,Room104,25.6,69.9,1.42,118.0,46.2,360.45,1,Occupied,1,1.045223,12.54268,0.000209,5263200,1775185200,3,Friday,58,Moderate,0,Normal
1,2026-04-03 03:00:00,Room105,26.3,73.2,1.07,72.0,27.8,8.5,0,Not Occupied,0,0.233563,2.80276,4.7e-05,5266800,1775185200,3,Friday,60,Moderate,0,Normal
1,2026-04-03 03:00:00,Room106,28.1,67.4,1.42,120.0,46.2,470.9,1,Occupied,1,0.544014,30.80227,0.000513,5270400,1775185200,3,Friday,58,Moderate,0,Normal
1,2026-04-03 04:00:00,Room101,27.5,67.1,1.52,125.0,56.5,279.7,1,Occupied,1,3.108433,37.3012,0.000622,5274000,1775188800,4,Friday,50,Moderate,0,Normal
1,2026-04-03 04:00:00,Room102,26.1,73.7,1.55,127.0,48.4,369.0,1,Occupied,1,1.294041,15.52849,0.000259,5277600,1775188800,4,Friday,60,Moderate,0,Normal
1,2026-04-03 04:00:00,Room103,26.7,77.2,0.0,133.0,63.1,23.7,1,Occupied,0,0.104402,1.25282,2.1e-05,5281200,1775188800,4,Friday,30,Unhealthy,0,Normal
